n,m,sigma,eps,algo_id,algo_name,rounds,avg_time,avg_ratio,max_ratio
1000000,100000,10,0.05,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,5.5474,0,0
1000000,100000,10,0.1,0,"Brute Force",3,8.14186,0,0
1000000,100000,10,0.1,1,"Projection to Binary Alphabet",3,6.23969,0,0
1000000,100000,10,0.1,2,"Sqrt",3,0.607582,0,0
1000000,100000,10,0.1,3,"Heuristic 1: sum(bucket_mass)^2",3,5.57502,0,0
1000000,100000,10,0.1,4,"Heuristic 2: sum(max freq over windows)^2",3,5.61464,0,0
1000000,100000,10,0.1,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,5.55116,0,0
1000000,100000,10,0.2,0,"Brute Force",3,8.17898,0,0
1000000,100000,10,0.2,1,"Projection to Binary Alphabet",3,6.10372,0,0
1000000,100000,10,0.2,2,"Sqrt",3,0.602454,0,0
1000000,100000,10,0.2,3,"Heuristic 1: sum(bucket_mass)^2",3,5.48234,0,0
1000000,100000,10,0.2,4,"Heuristic 2: sum(max freq over windows)^2",3,5.61353,0,0
1000000,100000,10,0.2,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,5.42598,0.0076482,0.0229446
1000000,100000,10,0.5,0,"Brute Force",3,8.17315,0,0
1000000,100000,10,0.5,1,"Projection to Binary Alphabet",3,2.52702,0.178684,0.178818
1000000,100000,10,0.5,2,"Sqrt",3,0.608546,0,0
1000000,100000,10,0.5,3,"Heuristic 1: sum(bucket_mass)^2",3,2.25075,0.179121,0.179726
1000000,100000,10,0.5,4,"Heuristic 2: sum(max freq over windows)^2",3,2.34646,0.178697,0.179011
1000000,100000,10,0.5,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,2.19903,0.178934,0.179346
1000000,200000,10,0.05,0,"Brute Force",3,14.859,0,0
1000000,200000,10,0.05,1,"Projection to Binary Alphabet",3,6.0729,0,0
1000000,200000,10,0.05,2,"Sqrt",3,0.609883,0,0
1000000,200000,10,0.05,3,"Heuristic 1: sum(bucket_mass)^2",3,5.39906,0,0
1000000,200000,10,0.05,4,"Heuristic 2: sum(max freq over windows)^2",3,5.67262,0,0
1000000,200000,10,0.05,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,5.45087,0,0
1000000,200000,10,0.1,0,"Brute Force",3,14.4245,0,0
1000000,200000,10,0.1,1,"Projection to Binary Alphabet",3,6.03716,0,0
1000000,200000,10,0.1,2,"Sqrt",3,0.599422,0,0
1000000,200000,10,0.1,3,"Heuristic 1: sum(bucket_mass)^2",3,5.41431,0,0
1000000,200000,10,0.1,4,"Heuristic 2: sum(max freq over windows)^2",3,5.59486,0,0
1000000,200000,10,0.1,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,5.57713,0,0
1000000,200000,10,0.2,0,"Brute Force",3,14.284,0,0
1000000,200000,10,0.2,1,"Projection to Binary Alphabet",3,6.04528,0,0
1000000,200000,10,0.2,2,"Sqrt",3,0.613359,0,0
1000000,200000,10,0.2,3,"Heuristic 1: sum(bucket_mass)^2",3,5.50872,0,0
1000000,200000,10,0.2,4,"Heuristic 2: sum(max freq over windows)^2",3,5.56515,0.00753789,0.0226137
1000000,200000,10,0.2,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,5.45652,0,0.0226896
1000000,200000,10,0.5,0,"Brute Force",3,14.3372,0,0
1000000,200000,10,0.5,1,"Projection to Binary Alphabet",3,2.40993,0.17821,0.178359
1000000,200000,10,0.5,2,"Sqrt",3,0.599415,0,0
1000000,200000,10,0.5,3,"Heuristic 1: sum(bucket_mass)^2",3,2.18447,0.178396,0.178561
1000000,200000,10,0.5,4,"Heuristic 2: sum(max freq over windows)^2",3,2.32041,0.178719,0.178776
1000000,200000,10,0.5,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,2.20261,0.178769,0.179271
1000000,500000,10,0.05,0,"Brute Force",3,22.4368,0,0
1000000,500000,10,0.05,1,"Projection to Binary Alphabet",3,6.11118,0,0
1000000,500000,10,0.05,2,"Sqrt",3,0.617237,0,0
1000000,500000,10,0.05,3,"Heuristic 1: sum(bucket_mass)^2",3,5.45291,0,0
1000000,500000,10,0.05,4,"Heuristic 2: sum(max freq over windows)^2",3,5.59306,0,0
1000000,500000,10,0.05,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,5.50024,0,0
1000000,500000,10,0.1,0,"Brute Force",3,22.6521,0,0
1000000,500000,10,0.1,1,"Projection to Binary Alphabet",3,6.31757,0,0
1000000,500000,10,0.1,2,"Sqrt",3,0.632883,0,0
1000000,500000,10,0.1,3,"Heuristic 1: sum(bucket_mass)^2",3,5.62576,0,0
1000000,500000,10,0.1,4,"Heuristic 2: sum(max freq over windows)^2",3,5.81332,0,0
1000000,500000,10,0.1,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,5.58726,0,0
1000000,500000,10,0.2,0,"Brute Force",3,22.5276,0,0
1000000,500000,10,0.2,1,"Projection to Binary Alphabet",3,6.17131,0,0
1000000,500000,10,0.2,2,"Sqrt",3,0.611342,0,0
1000000,500000,10,0.2,3,"Heuristic 1: sum(bucket_mass)^2",3,5.53022,0,0
1000000,500000,10,0.2,4,"Heuristic 2: sum(max freq over windows)^2",3,5.68619,0.00755502,0.0226651
1000000,500000,10,0.2,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,5.57354,0,0
1000000,500000,10,0.5,0,"Brute Force",3,22.6515,0,0
1000000,500000,10,0.5,1,"Projection to Binary Alphabet",3,2.46098,0.178048,0.178187
1000000,500000,10,0.5,2,"Sqrt",3,0.614442,0,0
1000000,500000,10,0.5,3,"Heuristic 1: sum(bucket_mass)^2",3,2.23604,0.178257,0.178359
1000000,500000,10,0.5,4,"Heuristic 2: sum(max freq over windows)^2",3,2.41446,0.178406,0.178865
1000000,500000,10,0.5,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,2.37577,0.178317,0.178453
1000000,50000,100,0.05,0,"Brute Force",3,4.27768,0,0
1000000,50000,100,0.05,1,"Projection to Binary Alphabet",3,24.2051,0.0165622,0.0166381
1000000,50000,100,0.05,2,"Sqrt",3,0.431169,0,0
1000000,50000,100,0.05,3,"Heuristic 1: sum(bucket_mass)^2",3,21.8928,0.0168655,0.0171187
1000000,50000,100,0.05,4,"Heuristic 2: sum(max freq over windows)^2",3,21.9206,0.0169488,0.0169902
1000000,50000,100,0.05,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,21.902,0.0170565,0.017164
1000000,50000,100,0.1,0,"Brute Force",3,4.44839,0,0
1000000,50000,100,0.1,1,"Projection to Binary Alphabet",3,12.2149,0.0410921,0.0411996
1000000,50000,100,0.1,2,"Sqrt",3,0.437347,0,0
1000000,50000,100,0.1,3,"Heuristic 1: sum(bucket_mass)^2",3,10.9642,0.0418716,0.0421133
1000000,50000,100,0.1,4,"Heuristic 2: sum(max freq over windows)^2",3,11.1667,0.0418299,0.0419284
1000000,50000,100,0.1,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,11.1071,0.0420025,0.0422367
1000000,50000,100,0.2,0,"Brute Force",3,4.33845,0,0
1000000,50000,100,0.2,1,"Projection to Binary Alphabet",3,6.18713,0.0917503,0.0918788
1000000,50000,100,0.2,2,"Sqrt",3,0.450801,0,0
1000000,50000,100,0.2,3,"Heuristic 1: sum(bucket_mass)^2",3,5.64424,0.0923047,0.0925619
1000000,50000,100,0.2,4,"Heuristic 2: sum(max freq over windows)^2",3,5.55238,0.092623,0.0928856
1000000,50000,100,0.2,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,5.44854,0.0927664,0.0928185
1000000,50000,100,0.5,0,"Brute Force",3,4.38495,0,0
1000000,50000,100,0.5,1,"Projection to Binary Alphabet",3,2.56256,0.243652,0.243756
1000000,50000,100,0.5,2,"Sqrt",3,0.457857,0,0
1000000,50000,100,0.5,3,"Heuristic 1: sum(bucket_mass)^2",3,2.28684,0.244024,0.244237
1000000,50000,100,0.5,4,"Heuristic 2: sum(max freq over windows)^2",3,2.38767,0.244247,0.24452
1000000,50000,100,0.5,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,2.18116,0.244378,0.244645
1000000,100000,100,0.05,0,"Brute Force",3,8.10932,0,0
1000000,100000,100,0.05,1,"Projection to Binary Alphabet",3,24.4754,0.0164544,0.0165009
1000000,100000,100,0.05,2,"Sqrt",3,0.884474,0,0
1000000,100000,100,0.05,3,"Heuristic 1: sum(bucket_mass)^2",3,22.0822,0.0167209,0.0167995
1000000,100000,100,0.05,4,"Heuristic 2: sum(max freq over windows)^2",3,22.0407,0.0167262,0.0168658
1000000,100000,100,0.05,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,21.9774,0.0169662,0.0171457
1000000,100000,100,0.1,0,"Brute Force",3,8.26666,0,0
1000000,100000,100,0.1,1,"Projection to Binary Alphabet",3,12.3088,0.0408274,0.0408604
1000000,100000,100,0.1,2,"Sqrt",3,0.863666,0,0
1000000,100000,100,0.1,3,"Heuristic 1: sum(bucket_mass)^2",3,11.0837,0.0416021,0.0416759
1000000,100000,100,0.1,4,"Heuristic 2: sum(max freq over windows)^2",3,10.9888,0.0417881,0.0421097
1000000,100000,100,0.1,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,11.1157,0.0418308,0.0421048
1000000,100000,100,0.2,0,"Brute Force",3,8.03689,0,0
1000000,100000,100,0.2,1,"Projection to Binary Alphabet",3,6.1396,0.0914743,0.0915314
1000000,100000,100,0.2,2,"Sqrt",3,0.880256,0,0
1000000,100000,100,0.2,3,"Heuristic 1: sum(bucket_mass)^2",3,5.46212,0.0921254,0.0922539
1000000,100000,100,0.2,4,"Heuristic 2: sum(max freq over windows)^2",3,5.56437,0.0920542,0.0921471
1000000,100000,100,0.2,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,5.50129,0.0922982,0.0930317
1000000,100000,100,0.5,0,"Brute Force",3,8.14956,0,0
1000000,100000,100,0.5,1,"Projection to Binary Alphabet",3,2.40489,0.243284,0.243655
1000000,100000,100,0.5,2,"Sqrt",3,0.843653,0,0
1000000,100000,100,0.5,3,"Heuristic 1: sum(bucket_mass)^2",3,2.20073,0.243595,0.243932
1000000,100000,100,0.5,4,"Heuristic 2: sum(max freq over windows)^2",3,2.29989,0.243829,0.244021
1000000,100000,100,0.5,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,2.23126,0.244043,0.244221
1000000,200000,100,0.05,0,"Brute Force",3,14.6068,0,0
1000000,200000,100,0.05,1,"Projection to Binary Alphabet",3,24.7476,0.0163674,0.016384
1000000,200000,100,0.05,2,"Sqrt",3,1.82743,0,0
1000000,200000,100,0.05,3,"Heuristic 1: sum(bucket_mass)^2",3,22.1734,0.0166339,0.0167007
1000000,200000,100,0.05,4,"Heuristic 2: sum(max freq over windows)^2",3,22.3505,0.0166456,0.016704
1000000,200000,100,0.05,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,22.0241,0.01667,0.0167788
1000000,200000,100,0.1,0,"Brute Force",3,14.4679,0,0
1000000,200000,100,0.1,1,"Projection to Binary Alphabet",3,12.3691,0.0407264,0.0407809
1000000,200000,100,0.1,2,"Sqrt",3,1.77024,0,0
1000000,200000,100,0.1,3,"Heuristic 1: sum(bucket_mass)^2",3,11.0096,0.0414446,0.0415452
1000000,200000,100,0.1,4,"Heuristic 2: sum(max freq over windows)^2",3,11.1681,0.0415436,0.041678
1000000,200000,100,0.1,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,10.9539,0.0415949,0.0418315
1000000,200000,100,0.2,0,"Brute Force",3,14.3351,0,0
1000000,200000,100,0.2,1,"Projection to Binary Alphabet",3,6.07888,0.0913297,0.0913536
1000000,200000,100,0.2,2,"Sqrt",3,1.70231,0,0
1000000,200000,100,0.2,3,"Heuristic 1: sum(bucket_mass)^2",3,5.49506,0.0918578,0.0919335
1000000,200000,100,0.2,4,"Heuristic 2: sum(max freq over windows)^2",3,5.52264,0.0918547,0.092054
1000000,200000,100,0.2,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,5.39721,0.0921512,0.0923619
1000000,200000,100,0.5,0,"Brute Force",3,14.2554,0,0
1000000,200000,100,0.5,1,"Projection to Binary Alphabet",3,2.39766,0.243119,0.24319
1000000,200000,100,0.5,2,"Sqrt",3,1.66987,0,0
1000000,200000,100,0.5,3,"Heuristic 1: sum(bucket_mass)^2",3,2.18284,0.243413,0.24346
1000000,200000,100,0.5,4,"Heuristic 2: sum(max freq over windows)^2",3,2.30244,0.243489,0.243551
1000000,200000,100,0.5,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,2.18288,0.243753,0.24401
1000000,500000,100,0.05,0,"Brute Force",3,22.3998,0,0
1000000,500000,100,0.05,1,"Projection to Binary Alphabet",3,24.2543,0.016276,0.0162882
1000000,500000,100,0.05,2,"Sqrt",3,4.2932,0,0
1000000,500000,100,0.05,3,"Heuristic 1: sum(bucket_mass)^2",3,22.5191,0.0164803,0.0165036
1000000,500000,100,0.05,4,"Heuristic 2: sum(max freq over windows)^2",3,21.8618,0.0164899,0.0166504
1000000,500000,100,0.05,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,21.7355,0.0166393,0.0168404
1000000,500000,100,0.1,0,"Brute Force",3,22.5116,0,0
1000000,500000,100,0.1,1,"Projection to Binary Alphabet",3,12.2251,0.0405684,0.0405799
1000000,500000,100,0.1,2,"Sqrt",3,4.31113,0,0
1000000,500000,100,0.1,3,"Heuristic 1: sum(bucket_mass)^2",3,11.111,0.0411443,0.0412438
1000000,500000,100,0.1,4,"Heuristic 2: sum(max freq over windows)^2",3,11.0771,0.0412016,0.0413042
1000000,500000,100,0.1,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,11.0315,0.0414053,0.0418083
1000000,500000,100,0.2,0,"Brute Force",3,22.4987,0,0
1000000,500000,100,0.2,1,"Projection to Binary Alphabet",3,6.06522,0.0911891,0.0912074
1000000,500000,100,0.2,2,"Sqrt",3,4.2877,0,0
1000000,500000,100,0.2,3,"Heuristic 1: sum(bucket_mass)^2",3,5.44223,0.0916523,0.0917027
1000000,500000,100,0.2,4,"Heuristic 2: sum(max freq over windows)^2",3,5.54367,0.0915285,0.0918336
1000000,500000,100,0.2,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,5.44805,0.0918878,0.0919774
1000000,500000,100,0.5,0,"Brute Force",3,22.5225,0,0
1000000,500000,100,0.5,1,"Projection to Binary Alphabet",3,2.42889,0.242817,0.242826
1000000,500000,100,0.5,2,"Sqrt",3,4.27773,0,0
1000000,500000,100,0.5,3,"Heuristic 1: sum(bucket_mass)^2",3,2.22236,0.243068,0.243086
1000000,500000,100,0.5,4,"Heuristic 2: sum(max freq over windows)^2",3,2.43754,0.243083,0.243144
1000000,500000,100,0.5,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,2.25593,0.243255,0.243302
1000000,50000,1000,0.05,0,"Brute Force",3,4.26834,0,0
1000000,50000,1000,0.05,1,"Projection to Binary Alphabet",3,24.135,0.0244568,0.024566
1000000,50000,1000,0.05,2,"Sqrt",3,0.0500026,0,0
1000000,50000,1000,0.05,3,"Heuristic 1: sum(bucket_mass)^2",3,21.4918,0.0246679,0.0247398
1000000,50000,1000,0.05,4,"Heuristic 2: sum(max freq over windows)^2",3,21.6013,0.0245883,0.0246217
1000000,50000,1000,0.05,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,21.5055,0.0246057,0.0247658
1000000,50000,1000,0.1,0,"Brute Force",3,4.27377,0,0
1000000,50000,1000,0.1,1,"Projection to Binary Alphabet",3,12.2542,0.0497805,0.0498659
1000000,50000,1000,0.1,2,"Sqrt",3,0.0502442,0,0
1000000,50000,1000,0.1,3,"Heuristic 1: sum(bucket_mass)^2",3,10.7252,0.0499413,0.0501692
1000000,50000,1000,0.1,4,"Heuristic 2: sum(max freq over windows)^2",3,10.8466,0.0498435,0.0499179
1000000,50000,1000,0.1,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,10.7311,0.0499076,0.0500501
1000000,50000,1000,0.2,0,"Brute Force",3,4.27199,0,0
1000000,50000,1000,0.2,1,"Projection to Binary Alphabet",3,6.00498,0.100009,0.100034
1000000,50000,1000,0.2,2,"Sqrt",3,0.0498526,0,0
1000000,50000,1000,0.2,3,"Heuristic 1: sum(bucket_mass)^2",3,5.42857,0.100195,0.100288
1000000,50000,1000,0.2,4,"Heuristic 2: sum(max freq over windows)^2",3,5.48285,0.100126,0.100188
1000000,50000,1000,0.2,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,5.37291,0.100262,0.100354
1000000,50000,1000,0.5,0,"Brute Force",3,4.28988,0,0
1000000,50000,1000,0.5,1,"Projection to Binary Alphabet",3,2.39328,0.250546,0.250716
1000000,50000,1000,0.5,2,"Sqrt",3,0.0491431,0,0
1000000,50000,1000,0.5,3,"Heuristic 1: sum(bucket_mass)^2",3,2.19288,0.250813,0.250936
1000000,50000,1000,0.5,4,"Heuristic 2: sum(max freq over windows)^2",3,2.28996,0.250834,0.251221
1000000,50000,1000,0.5,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,2.15554,0.250736,0.251206
1000000,100000,1000,0.05,0,"Brute Force",3,7.99945,0,0
1000000,100000,1000,0.05,1,"Projection to Binary Alphabet",3,24.264638,0.024088,0.024473
1000000,100000,1000,0.05,2,"Sqrt",3,0.0884689,0,0
1000000,100000,1000,0.05,3,"Heuristic 1: sum(bucket_mass)^2",3,21.857955,0.019023,0.024495
1000000,100000,1000,0.05,4,"Heuristic 2: sum(max freq over windows)^2",3,21.1982,0.0244625,0.0245731
1000000,100000,1000,0.05,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,22.3639,0.024531,0.0245836
1000000,100000,1000,0.1,0,"Brute Force",3,8.30788,0,0
1000000,100000,1000,0.1,1,"Projection to Binary Alphabet",3,12.3085,0.0495155,0.049539
1000000,100000,1000,0.1,2,"Sqrt",3,0.104621,0,0
1000000,100000,1000,0.1,3,"Heuristic 1: sum(bucket_mass)^2",3,11.4183,0.0496243,0.0496516
1000000,100000,1000,0.1,4,"Heuristic 2: sum(max freq over windows)^2",3,10.9404,0.0496668,0.0496902
1000000,100000,1000,0.1,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,10.9142,0.049675,0.0497828
1000000,100000,1000,0.2,0,"Brute Force",3,8.25344,0,0
1000000,100000,1000,0.2,1,"Projection to Binary Alphabet",3,6.25221,0.0997731,0.0998558
1000000,100000,1000,0.2,2,"Sqrt",3,0.101575,0,0
1000000,100000,1000,0.2,3,"Heuristic 1: sum(bucket_mass)^2",3,5.70827,0.0998545,0.0999289
1000000,100000,1000,0.2,4,"Heuristic 2: sum(max freq over windows)^2",3,5.77512,0.0998992,0.099981
1000000,100000,1000,0.2,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,5.49339,0.0999306,0.09997
1000000,100000,1000,0.5,0,"Brute Force",3,8.06739,0,0
1000000,100000,1000,0.5,1,"Projection to Binary Alphabet",3,2.52723,0.250338,0.250621
1000000,100000,1000,0.5,2,"Sqrt",3,0.0995386,0,0
1000000,100000,1000,0.5,3,"Heuristic 1: sum(bucket_mass)^2",3,2.21996,0.250278,0.25031
1000000,100000,1000,0.5,4,"Heuristic 2: sum(max freq over windows)^2",3,2.28861,0.250357,0.250446
1000000,100000,1000,0.5,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,2.28719,0.250445,0.250666
1000000,200000,1000,0.05,0,"Brute Force",3,14.5633,0,0
1000000,200000,1000,0.05,1,"Projection to Binary Alphabet",3,25.146,0.0242628,0.0242796
1000000,200000,1000,0.05,2,"Sqrt",3,0.185029,0,0
1000000,200000,1000,0.05,3,"Heuristic 1: sum(bucket_mass)^2",3,22.2899,0.0243313,0.0243448
1000000,200000,1000,0.05,4,"Heuristic 2: sum(max freq over windows)^2",3,22.7339,0.0243303,0.0244056
1000000,200000,1000,0.05,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,22.1774,0.0243357,0.0243705
1000000,200000,1000,0.1,0,"Brute Force",3,14.4668,0,0
1000000,200000,1000,0.1,1,"Projection to Binary Alphabet",3,12.2462,0.0493796,0.0493969
1000000,200000,1000,0.1,2,"Sqrt",3,0.172908,0,0
1000000,200000,1000,0.1,3,"Heuristic 1: sum(bucket_mass)^2",3,10.9171,0.0494389,0.0494998
1000000,200000,1000,0.1,4,"Heuristic 2: sum(max freq over windows)^2",3,10.9698,0.0495234,0.0495491
1000000,200000,1000,0.1,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,11.2397,0.049468,0.0496263
1000000,200000,1000,0.2,0,"Brute Force",3,14.3557,0,0
1000000,200000,1000,0.2,1,"Projection to Binary Alphabet",3,6.20949,0.0995584,0.0996787
1000000,200000,1000,0.2,2,"Sqrt",3,0.178596,0,0
1000000,200000,1000,0.2,3,"Heuristic 1: sum(bucket_mass)^2",3,5.57087,0.099663,0.0997117
1000000,200000,1000,0.2,4,"Heuristic 2: sum(max freq over windows)^2",3,5.58388,0.0996196,0.0996796
1000000,200000,1000,0.2,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,5.70173,0.0996975,0.0997728
1000000,200000,1000,0.5,0,"Brute Force",3,14.4163,0,0
1000000,200000,1000,0.5,1,"Projection to Binary Alphabet",3,2.46252,0.250021,0.250133
1000000,200000,1000,0.5,2,"Sqrt",3,0.187714,0,0
1000000,200000,1000,0.5,3,"Heuristic 1: sum(bucket_mass)^2",3,2.24895,0.250007,0.250124
1000000,200000,1000,0.5,4,"Heuristic 2: sum(max freq over windows)^2",3,2.33686,0.250131,0.250185
1000000,200000,1000,0.5,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,2.25546,0.250013,0.25019
1000000,500000,1000,0.05,0,"Brute Force",3,22.7263,0,0
1000000,500000,1000,0.05,1,"Projection to Binary Alphabet",3,24.8075,0.0241564,0.0241639
1000000,500000,1000,0.05,2,"Sqrt",3,0.483125,0,0
1000000,500000,1000,0.05,3,"Heuristic 1: sum(bucket_mass)^2",3,22.6298,0.0242131,0.0242731
1000000,500000,1000,0.05,4,"Heuristic 2: sum(max freq over windows)^2",3,22.6979,0.0242012,0.024223
1000000,500000,1000,0.05,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,22.6656,0.024271,0.0243152
1000000,500000,1000,0.1,0,"Brute Force",3,22.757,0,0
1000000,500000,1000,0.1,1,"Projection to Binary Alphabet",3,12.5128,0.0492304,0.0492628
1000000,500000,1000,0.1,2,"Sqrt",3,0.456626,0,0
1000000,500000,1000,0.1,3,"Heuristic 1: sum(bucket_mass)^2",3,11.1489,0.0492859,0.0493375
1000000,500000,1000,0.1,4,"Heuristic 2: sum(max freq over windows)^2",3,11.2098,0.0493312,0.0493806
1000000,500000,1000,0.1,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,11.254,0.0493559,0.0494096
1000000,500000,1000,0.2,0,"Brute Force",3,22.7771,0,0
1000000,500000,1000,0.2,1,"Projection to Binary Alphabet",3,6.36581,0.0993955,0.099419
1000000,500000,1000,0.2,2,"Sqrt",3,0.450909,0,0
1000000,500000,1000,0.2,3,"Heuristic 1: sum(bucket_mass)^2",3,5.56945,0.0994275,0.0994949
1000000,500000,1000,0.2,4,"Heuristic 2: sum(max freq over windows)^2",3,5.62444,0.0994545,0.0994775
1000000,500000,1000,0.2,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,5.78354,0.099464,0.0996717
1000000,500000,1000,0.5,0,"Brute Force",3,22.765,0,0
1000000,500000,1000,0.5,1,"Projection to Binary Alphabet",3,2.46723,0.249651,0.249693
1000000,500000,1000,0.5,2,"Sqrt",3,0.441912,0,0
1000000,500000,1000,0.5,3,"Heuristic 1: sum(bucket_mass)^2",3,2.20923,0.249703,0.249769
1000000,500000,1000,0.5,4,"Heuristic 2: sum(max freq over windows)^2",3,2.39556,0.249721,0.249773
1000000,500000,1000,0.5,5,"Heuristic 3: sum(weighted_bucket_mass)^2",3,2.3578,0.249702,0.249784
